"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_indicator.label","note_source.label"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2003",422.816,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2003",214.555,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2002",77578,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2002",410.396,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2002",215.604,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2001",71962,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2001",409.098,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2001",218.815,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2000",63539,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2000",390.826,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2000",206.171,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1999",57456,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1999",379.339,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1999",201.117,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1998",51580,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1998",366.728,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1998",200.522,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1997",45237,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1997",353.641,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1997",194.486,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1996",38113,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1996",329.714,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1996",183.51,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1995",32601,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1995",321.979,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Costa Rica","ADM - Decretos de salarios mínimos","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1995",181.39,"Moneda: CRI - Colón (CRC)","Repositorio: ILO-AMERICAS"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2024",2054,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2024",2765.311,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2024",2223.21,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2023",1997,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2023",2676.316,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2023",2159.293,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2022",1739,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2022",2378.708,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2022",1831.252,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2021",1602,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2021",2157.105,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2021",1894.75,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2020",1544,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2020",2057.783,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2020",1763.551,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2019",1561,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2019",2048.836,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2019",1747.5,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2018",1506,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2018",1929.194,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2018",1778.517,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2017",1506,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2017",1884.436,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2017",1701.3,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2016",1444,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2016",1789.372,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2016",1598.368,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2015",1444,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2015",1733.675,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Alemania","ADM - Ley de Salario Mínimo","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2015",1602.137,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: DEU - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2024",1323,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2024",2028.904,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2024",1431.989,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2023",1260,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2023",2012.14,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2023",1362.399,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2022",1167,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2022",1848.733,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2022",1228.908,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2021",1108,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2021",1692.836,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2021",1310.476,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2020",1108,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2020",1613.965,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2020",1265.553,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2019",1050,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2019",1537.41,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2019",1175.448,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2018",859,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2018",1207.85,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2018",1014.44,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2017",826,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2017",1162.35,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2017",933.117,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2016",764,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2016",1063.489,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2016",845.674,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2015",757,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2015",1025.498,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2015",839.901,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2014",753,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2014",1011.787,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2014",1000.361,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2013",753,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2013",992.805,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2013",1000.073,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2012",748,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2012",951.872,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2012",961.022,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2011",748,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2011",944.868,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2011",1041.182,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2010",739,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2010",922.93,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2010",979.705,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2009",728,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2009",908.467,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2009",1015.402,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2008",700,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2008",872.638,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2008",1029.529,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2007",666,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2007",824.146,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2007",912.738,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2006",631,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2006",798.026,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"España","Otra - Otras Fuentes Oficiales","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2006",792.283,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: ESP - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
